Date,Date.1,Local_Institutes_buy,Local_Institutes_sell,Local_Institutes_net,Proprietary_Trading_buy,Proprietary_Trading_sell,Proprietary_Trading_net,Foreign_Investors_buy,Foreign_Investors_sell,Foreign_Investors_net,Local Investors,Unnamed: 11,Unnamed: 12,Open,High,Low,Close,Adj Close,Volume,Gold_Open,Gold_High,Gold_Low,Gold_Close,Gold_Adjclose,Gold_Volume,Dji_Open,Dji_High,Dji_Low,Dji_Close,Dji_Adjclose,Dji_Volume,ADX,Aroon_Oscillator,Stoch_Oscillator,MACD,RSI,ichimoku_a,ichimoku_b,ichimoku_base_line,ichimoku_conversion_line,parabolic_sar,EMA_10,EMA_20,EMA_50,EMA_100,bb_bbm,bb_bbh,bb_bbl
4/3/2019,4/3/2019 0:00,5720.251809,5448.691373,271.5604351,5424.496206,5736.919478,-312.4232721,17438.63438,17452.35526,-13.72088683,15663.37438,15608.79065,54.58372379,1653.079956,1654.02002,1646.01001,1649.060059,1649.060059,14500200.0,1291.400024,1293.099976,1287.5,1289.900024,1289.900024,172.0,1291.400024,1293.099976,1287.5,1289.900024,1289.900024,172.0,13.070772297944158,-52.0,85.72464860905485,2.1639012103676123,56.53945974428963,1638.6099855,1625.6900025,1640.7299805,1636.4899905,1625.1154181396507,1640.3307666143185,1637.951431011733,1635.3681762331423,1640.732962447472,1634.03749995,1651.0099336210262,1617.0650662789737
4/4/2019,4/4/2019 0:00,3952.050645,4633.062769,-681.0121241,4716.02551,4369.451398,346.574112,13843.54874,14258.57295,-415.0242129,12015.41804,11265.95582,749.4622249,1649.390015,1650.75,1640.01001,1644.219971,1644.219971,9786700.0,1290.599976,1292.599976,1279.5,1289.0,1289.0,269.0,1290.599976,1292.599976,1279.5,1289.0,1289.0,269.0,12.196041923437907,-48.0,74.2661042296648,2.382858305646778,53.67639975898706,1638.14248675,1626.200012,1639.794983,1636.4899905,1627.5133819684786,1641.0378946844423,1638.5484348201394,1635.7153054396858,1640.8020121217794,1634.58800045,1652.1222777578748,1617.0537231421251
4/5/2019,4/5/2019 0:00,4347.232522,3584.771119,762.4614035,3744.015955,3559.052588,184.9633675,10383.98149,10822.60235,-438.6208683,8523.714005,9032.517907,-508.8039027,1646.030029,1649.98999,1643.130005,1646.180054,1646.180054,8162700.0,1292.0,1292.0,1283.599976,1290.400024,1290.400024,181.0,1292.0,1292.0,1283.599976,1290.400024,1290.400024,181.0,11.383792289967817,-44.0,76.60209481334466,2.6836107044478013,54.67732178380528,1636.8799745000001,1630.36499,1634.7449955,1639.0149535,1629.7195086910003,1641.9728327418165,1639.2752556944117,1636.1256877361686,1640.908508000556,1635.3910033999998,1653.4949850703283,1617.2870217296713
4/9/2019,4/9/2019 0:00,4559.307963,3793.878372,765.429591,5730.342242,5071.323772,659.0184702,21760.23899,18556.08229,3204.156695,12212.83537,16841.44012,-4628.604757,1650.550049,1660.310059,1648.22998,1657.73999,1657.73999,11018200.0,1298.5,1304.900024,1298.5,1303.5,1303.5,30.0,1298.5,1304.900024,1298.5,1303.5,1303.5,30.0,11.523564512483835,60.0,93.9413806360034,3.810820604312539,60.1465884149829,1639.432526,1637.4450075,1636.5800175,1642.2850345,1631.7491452757204,1644.8395886069407,1641.0338018187535,1636.9733074327896,1641.2418046738123,1636.9065002,1657.050663807752,1616.762336592248
4/10/2019,4/10/2019 0:00,6040.203338,5901.187817,139.0155211,5774.387323,5074.630158,699.7571644,19163.09824,17437.72062,1725.377618,12643.59183,15207.74214,-2564.150304,1659.290039,1664.680054,1658.26001,1662.130005,1662.130005,9974900.0,1304.0,1309.099976,1301.5,1309.099976,1309.099976,66.0,1304.0,1309.099976,1301.5,1309.099976,1309.099976,66.0,12.026050412168013,64.0,94.55001736587579,5.00073473549628,62.02094798858559,1641.995026,1643.6950075,1638.765015,1645.225037,1634.6052366481483,1647.9833006784058,1643.0429640264913,1637.9598445922882,1641.6554324030437,1638.63350215,1661.0777143547946,1616.1892899452052
4/11/2019,4/11/2019 0:00,5446.309482,6256.502388,-810.1929063,5087.257308,4300.780164,786.4771435,17470.79198,17393.82269,76.96929131,12708.71459,12761.96812,-53.25352851,1661.569946,1662.530029,1656.329956,1659.089966,1659.089966,9339500.0,1307.0,1307.099976,1288.599976,1288.599976,1288.599976,420.0,1307.0,1307.099976,1288.599976,1288.599976,1288.599976,420.0,12.256877156499344,64.0,88.05282466210399,5.6335049780423105,59.91933743260221,1644.3625185,1643.6950075,1638.765015,1649.960022,1638.2142147303705,1650.0026943732412,1644.5712499287301,1638.7884768043552,1642.0006706920924,1639.60449825,1663.7592043470922,1615.4497921529078
4/12/2019,4/12/2019 0:00,4674.763161,3701.806943,972.9562181,4989.437873,4173.491066,815.9468063,13015.41409,14087.42234,-1072.008253,10406.25776,11123.15253,-716.8947717,1658.0,1662.599976,1654.459961,1660.449951,1660.449951,9076700.0,1293.400024,1293.400024,1289.199951,1290.599976,1290.599976,607.0,1293.400024,1293.400024,1289.199951,1290.599976,1290.599976,607.0,12.238813912859365,64.0,90.95939415652148,6.173554484560555,60.563144539270766,1645.5550235,1643.6950075,1638.765015,1652.345032,1641.390115442726,1651.9021955781063,1646.083507173613,1639.637946380655,1642.3660029754171,1640.83299555,1666.553516817057,1615.1124742829431
4/17/2019,4/17/2019 0:00,7741.686508,4462.365944,3279.320564,7423.016278,6044.978382,1378.037896,22062.11181,22280.14324,-218.0314335,15760.11361,20199.44064,-4439.327026,1665.680054,1676.0,1664.040039,1673.199951,1673.199951,12408000.0,1273.5,1273.5,1271.599976,1272.199951,1272.199951,308.0,1273.5,1273.5,1271.599976,1272.199951,1272.199951,308.0,13.346364797707555,76.0,94.7228686647334,7.543410314629909,66.06631154072141,1651.2149964999999,1644.424988,1644.424988,1658.005005,1644.1849080695988,1655.7745147457233,1648.6660256332689,1640.9541034245508,1642.9765762036268,1643.2144958000001,1671.5304076728933,1614.898583927107
4/18/2019,4/18/2019 0:00,6215.691206,4735.342073,1480.349133,5568.068768,6117.571295,-549.5025266,19145.5963,20234.81504,-1089.21874,16406.48349,16248.11135,158.372134,1674.73999,1677.140015,1667.699951,1675.0,1675.0,10629000.0,1270.800049,1273.599976,1270.099976,1271.900024,1271.900024,27.0,1270.800049,1273.599976,1270.099976,1271.900024,1271.900024,27.0,14.45802515966123,80.0,95.95307337811343,8.674288046853462,66.77130092633993,1651.7850039999998,1644.9949955,1644.9949955,1658.5750125,1648.639020939855,1659.270057519228,1651.1740231920053,1642.289236623588,1643.6107034075153,1646.0859985,1675.0574296474208,1617.1145673525791
4/22/2019,4/22/2019 0:00,7499.37927,7119.29596,380.0833091,6248.718857,6411.201086,-162.4822287,16600.55444,15738.32249,862.2319524,16726.89123,17806.72426,-1079.833033,1677.829956,1683.790039,1673.439941,1673.47998,1673.47998,12461100.0,1273.5,1273.5,1273.5,1273.5,1273.5,147.0,1273.5,1273.5,1273.5,1273.5,1273.5,147.0,15.95733107254747,84.0,82.23016955578746,9.340195921993654,65.53318182746546,1655.110016,1648.3200075,1648.3200075,1661.9000245,1653.1991799894784,1661.8536797884592,1653.2984000308618,1643.5124030305062,1644.2021742311288,1648.2554991999998,1678.5775756941455,1617.9334227058541
4/23/2019,4/23/2019 0:00,5428.240973,5136.593017,291.6479555,5171.693971,5892.574233,-720.8802616,16099.78632,15505.67444,594.1118839,14940.42512,15105.30469,-164.8795778,1674.819946,1679.26001,1670.75,1671.310059,1671.310059,10664600.0,1266.400024,1269.800049,1266.0,1269.300049,1269.300049,206.0,1266.400024,1269.800049,1266.0,1269.300049,1269.300049,206.0,16.9768355225033,84.0,74.29460884787143,9.582378525912418,63.716805297523784,1655.8900147499999,1648.3200075,1648.3200075,1663.460022,1658.7055346113723,1663.5730214632847,1655.0137961231608,1644.6025071861725,1644.738964028532,1650.4400024000001,1680.7958559506799,1620.0841488493204
4/24/2019,4/24/2019 0:00,5283.917293,4389.122819,894.7944737,5595.590614,5507.042351,88.54826225,21022.27963,21526.31094,-504.0313094,15623.034,16102.34542,-479.3114266,1674.430054,1676.839966,1668.060059,1673.430054,1673.430054,10800200.0,1268.400024,1275.5,1267.800049,1275.5,1275.5,518.0,1268.400024,1275.5,1267.800049,1275.5,1275.5,518.0,17.552975164992088,84.0,76.33627652462256,9.832038246636102,64.74492082521255,1657.1650085,1648.3200075,1648.3200075,1666.0100095,1663.2207454013253,1665.3652091972328,1656.7677254447644,1645.7329992180873,1645.3071044240066,1652.4115051,1683.3563643166394,1621.4666458833608
4/25/2019,4/25/2019 0:00,4674.99456,3930.491938,744.5026225,4471.899119,4211.20828,260.6908387,14160.67732,14759.7034,-599.0260776,14360.83457,14767.00195,-406.1673836,1673.25,1678.189941,1670.839966,1673.319946,1673.319946,9014200.0,1280.599976,1280.800049,1275.800049,1275.800049,1275.800049,95.0,1280.599976,1280.800049,1275.800049,1275.800049,1275.800049,95.0,18.200800328204327,84.0,76.08477372182668,9.906811027868116,64.64246820957719,1658.72250375,1648.3200075,1648.3200075,1669.125,1666.9232182490869,1666.8115249795542,1658.344127402406,1646.8148402683585,1645.8618141581846,1653.7630004500002,1685.8599826125715,1621.6660182874289
4/26/2019,4/26/2019 0:00,4770.613899,6542.630805,-1772.016906,5086.721574,4451.747962,634.973612,16907.72655,16867.15155,40.57499725,14059.32319,12962.85489,1096.468297,1673.280029,1674.01001,1663.140015,1667.150024,1667.150024,10861700.0,1284.900024,1284.900024,1284.900024,1284.900024,1284.900024,804.0,1284.900024,1284.900024,1284.900024,1284.900024,1284.900024,804.0,17.76570178524456,84.0,61.991767981697905,9.360308049883315,59.00775376213465,1658.72250375,1648.3200075,1648.3200075,1669.125,1683.790039,1666.8730702559988,1659.1827842212244,1647.612298453913,1646.2833628679236,1655.82499995,1685.723057212724,1625.9269426872759
4/29/2019,4/29/2019 0:00,4459.405255,4691.110057,-231.7048024,4811.826874,4279.518218,532.3086559,15265.77857,15328.18347,-62.40490768,12559.25989,12797.45884,-238.1989459,1665.569946,1669.550049,1663.329956,1666.680054,1666.680054,9390400.0,1284.800049,1284.900024,1277.099976,1278.599976,1278.599976,568.0,1284.800049,1284.900024,1277.099976,1278.599976,1278.599976,568.0,17.36168170963906,80.0,60.91828765120268,8.787975539497893,58.58882142068229,1659.7625122499999,1648.3200075,1650.4000245,1669.125,1683.37703852,1666.8379763912717,1659.896809914441,1648.3600535733674,1646.6872577418262,1657.54300535,1685.741526327431,1629.3444843725688
4/30/2019,4/30/2019 0:00,5507.195765,4313.757414,1193.438352,5651.638038,5410.561378,241.0766599,19163.60722,18751.21596,412.3912657,14488.30236,16335.20864,-1846.906277,1668.02002,1676.640015,1667.290039,1673.52002,1673.52002,11314100.0,1281.699951,1283.300049,1280.800049,1282.800049,1282.800049,114.0,1281.699951,1283.300049,1280.800049,1282.800049,1282.800049,114.0,17.67112873945808,64.0,74.74173533647304,8.785057321509157,62.73548472034415,1662.152527,1648.3200075,1650.840027,1673.465027,1682.9722980496,1668.0528934110403,1661.194258494018,1649.3467189234316,1647.2185995687207,1659.7490051500001,1685.6012461440846,1633.8967641559157
5/2/2019,5/2/2019 0:00,6626.329467,4865.640439,1760.689027,6332.863088,5606.534931,726.3281569,18012.99415,18353.40704,-340.4128912,15591.9274,17738.53169,-2146.604293,1677.0,1682.5,1675.900024,1679.170044,1679.170044,12450400.0,1269.199951,1270.800049,1266.599976,1269.699951,1269.699951,63.0,1269.199951,1270.800049,1266.599976,1269.699951,1269.699951,63.0,18.45335230924504,64.0,87.0079096325458,9.133370520275548,65.78337536351931,1662.152527,1648.3200075,1650.840027,1673.465027,1682.5756523886082,1670.0741935181236,1662.9062380660164,1650.5162610832972,1647.851301438647,1661.99500735,1686.3580071275583,1637.6320075724416
5/3/2019,5/3/2019 0:00,6358.75308,5839.495181,519.2578993,5817.036243,5006.870467,810.1657757,15253.8778,16917.72097,-1663.843172,15631.63365,15297.21416,334.4194967,1676.569946,1682.060059,1676.01001,1679.050049,1679.050049,11482100.0,1270.099976,1279.199951,1270.099976,1279.199951,1279.199951,15.0,1270.099976,1279.199951,1270.099976,1279.199951,1279.199951,15.0,19.179702766904363,64.0,83.8391496947262,9.292609231328925,65.66054494607309,1662.152527,1648.3200075,1650.840027,1673.465027,1682.5,1671.706167242101,1664.4437438692528,1651.6352331584621,1648.4690984200597,1664.0150086,1686.9586651868567,1641.0713520131435
5/7/2019,5/7/2019 0:00,5420.075543,6817.648742,-1397.573199,6745.750198,6241.986142,503.7640555,20170.73474,20806.08136,-635.3466163,19129.09699,17599.94123,1529.155759,1669.380005,1675.160034,1665.579956,1669.680054,1669.680054,13149000.0,1280.5,1283.5,1280.5,1283.5,1283.5,8.0,1280.5,1283.5,1280.5,1283.5,1283.5,8.0,18.43534861305571,64.0,51.89243956323583,8.564006235928218,56.749782459357554,1661.8300172499999,1648.3200075,1650.840027,1672.8200075,1682.5,1671.3377830162644,1664.942440072181,1652.3428731914637,1648.8891173424347,1665.2670105500001,1686.515111983333,1644.0189091166671
5/8/2019,5/8/2019 0:00,5605.463728,7703.803893,-2098.340165,6927.869579,5949.362242,978.5073367,20612.16533,22497.32214,-1885.156811,22475.64617,19470.65653,3004.98964,1662.050049,1663.400024,1650.23999,1654.01001,1654.01001,14458000.0,1279.400024,1279.400024,1279.400024,1279.400024,1279.400024,5.0,1279.400024,1279.400024,1279.400024,1279.400024,1279.400024,5.0,18.019662384594557,60.0,11.237002962350182,6.645535920603834,45.60362258590195,1659.8674925,1648.3200075,1653.36499,1666.369995,1682.1128003,1668.187278831489,1663.9012562557828,1652.4082511055242,1648.990521157436,1665.3935120499998,1686.3397616905063,1644.4472624094933
5/9/2019,5/9/2019 0:00,3453.391199,4516.759493,-1063.368294,6054.39545,5763.316734,291.0787163,19383.01395,21590.04089,-2207.026939,16204.20572,13224.8892,2979.316517,1653.119995,1659.380005,1646.069946,1646.800049,1646.800049,13557000.0,1278.900024,1285.0,1278.800049,1283.5,1283.5,38.0,1278.900024,1285.0,1278.800049,1283.5,1283.5,38.0,17.973248591337175,56.00000000000001,1.9355811238319949,4.4915747001005,41.55903788491902,1659.15499875,1648.3200075,1654.0250245,1664.284973,1680.8378878879998,1664.2986915894,1662.2725698504703,1652.18832161119,1648.94714547115,1665.28051155,1686.5990793602787,1643.9619437397214
5/10/2019,5/10/2019 0:00,5041.083828,3490.328994,1550.754834,6897.069062,7345.876483,-448.8074212,19150.2679,20750.39035,-1600.122448,18387.25565,17889.08061,498.1750346,1654.26001,1656.369995,1638.709961,1648.689941,1648.689941,15135000.0,1285.400024,1286.5,1283.300049,1285.699951,1285.699951,6.0,1285.400024,1286.5,1283.300049,1285.699951,1285.699951,6.0,18.483286779398117,52.0,22.138337915032174,2.903572824206549,42.98642451372244,1657.692505,1648.3200075,1654.7800295,1660.6049805,1678.7518113747199,1661.4607369367818,1660.9789861504255,1652.0511302146729,1648.9420523133053,1665.5040100500003,1686.0130729185641,1644.9949471814364
5/13/2019,5/13/2019 0:00,3821.931387,5609.811582,-1787.880196,5482.55847,5522.613773,-40.05530305,16006.32628,16709.83872,-703.5124446,15733.28958,13201.84164,2531.447943,1648.089966,1652.329956,1634.930054,1640.130005,1640.130005,11560900.0,1286.699951,1300.099976,1281.800049,1300.099976,1300.099976,56.0,1286.699951,1300.099976,1281.800049,1300.099976,1300.099976,56.0,19.220489041753833,-52.0,10.642555457190685,0.9434787638997477,38.41037204748732,1659.03753675,1648.3200075,1659.3600465,1658.715027,1675.5484633447422,1657.582422039185,1658.993368898004,1651.583635108215,1648.7675563269033,1665.2015076,1686.9808693856148,1643.4221458143852
5/14/2019,5/14/2019 0:00,7611.101431,6756.631476,854.4699549,5963.540762,5595.824861,367.7159009,21954.60015,24633.83485,-2679.234697,18394.15333,16937.10449,1457.048841,1631.52002,1639.630005,1629.560059,1633.839966,1633.839966,12605600.0,1297.800049,1297.800049,1294.699951,1294.699951,1294.699951,6.0,1297.800049,1297.800049,1294.699951,1294.699951,1294.699951,6.0,20.261567451082914,-56.0,8.084457442066448,-1.1047288533081883,35.42602325626204,1656.35253925,1648.3200075,1656.675049,1656.0300295,1671.486622410268,1653.2656118502423,1656.5978067172416,1650.8878049471086,1648.4719604788459,1664.0065063999998,1689.5838967603036,1638.429116039696
5/15/2019,5/15/2019 0:00,5209.689339,4585.938152,623.7511871,5771.264624,6934.971571,-1163.706948,20239.9777,21087.66801,-847.6903056,18626.30515,17238.65908,1387.646066,1636.829956,1638.939941,1621.27002,1621.27002,1621.27002,12622500.0,1296.900024,1296.900024,1296.0,1296.300049,1296.300049,55.0,1296.900024,1296.900024,1296.0,1296.300049,1296.300049,55.0,21.721932470156904,-60.0,0.0,-3.6995911533622348,30.350992085006993,1652.2075197499998,1648.3200075,1652.5300295,1651.88501,1666.4554348010358,1647.4482315138343,1653.2332556013139,1649.726323184477,1647.933308192136,1661.9635071500002,1693.619228850255,1630.3077854497453
5/16/2019,5/16/2019 0:00,5376.334704,6290.160903,-913.8261991,8158.807536,7392.765131,766.0424055,25858.87169,27828.60655,-1969.734856,20984.39439,18866.87574,2117.51865,1623.329956,1626.079956,1604.76001,1614.75,1614.75,16821900.0,1285.199951,1285.400024,1285.0,1285.0,1285.0,3.0,1285.199951,1285.400024,1285.0,1285.0,1285.0,3.0,23.852751428073706,-64.0,12.850516188643747,-6.210557899520154,28.102163916132895,1643.8425295,1644.2750245,1644.2750245,1643.4100345,1660.1294767288907,1641.503098511319,1649.568183639284,1648.3547026674387,1647.2762129804105,1659.74650885,1697.5168145708653,1621.9762031291348
5/17/2019,5/17/2019 0:00,6090.523716,4078.989982,2011.533734,5606.004819,7183.788383,-1577.783564,20550.58912,21944.95157,-1394.36245,14766.80188,13806.1896,960.6122806,1618.98999,1622.329956,1606.689941,1608.109985,1608.109985,13631000.0,1280.0,1280.0,1274.5,1274.5,1274.5,1.0,1280.0,1280.0,1274.5,1274.5,1274.5,1.0,25.831369031853594,-64.0,4.30920431042001,-8.636751755917203,25.990149066239056,1642.11752325,1644.2750245,1644.2750245,1639.960022,1651.2703620522682,1635.4316233274426,1645.619783768876,1646.7764784451863,1646.500644109511,1657.1295105499998,1701.0882233010511,1613.1707977989486
5/21/2019,5/21/2019 0:00,3498.724797,3961.454407,-462.7296104,5859.258247,5856.651113,2.6071336,26991.6666,26157.2884,834.3782037,14046.98409,14421.23982,-374.2557269,1608.819946,1616.550049,1602.560059,1610.48999,1610.48999,13536200.0,1272.0,1272.0,1272.0,1272.0,1272.0,0.0,1272.0,1272.0,1272.0,1272.0,1272.0,0.0,27.843050272006632,-72.0,9.919860961618818,-10.249333418268861,28.07665943712351,1638.07754525,1643.175049,1643.175049,1632.9800415,1643.8287057239052,1630.896780904271,1642.2740891242213,1645.353478898316,1645.7875618499168,1653.9940125,1701.7060675680702,1606.2819574319299
5/22/2019,5/22/2019 0:00,6152.607484,5130.804152,1021.803331,6236.457686,7211.008008,-974.5503219,23294.13322,21027.08867,2267.044548,15249.40022,17563.69777,-2314.297557,1616.550049,1628.060059,1616.48999,1626.910034,1626.910034,13760500.0,1273.599976,1273.599976,1273.599976,1273.599976,1273.599976,0.0,1273.599976,1273.599976,1273.599976,1273.599976,1273.599976,0.0,28.2658551057861,-72.0,30.460336466848354,-10.086089519333655,40.53294557134181,1637.0725404999998,1643.175049,1643.175049,1630.970032,1636.4003493136022,1630.1719178307671,1640.8108457790574,1644.6302065493626,1645.413749417245,1651.5895142000002,1699.6704025718616,1603.5086258281387
5/23/2019,5/23/2019 0:00,5458.590526,4594.412036,864.1784903,5730.679112,6896.515989,-1165.836877,19996.75268,21509.4822,-1512.729517,15861.10677,14046.71887,1814.387904,1622.209961,1625.97998,1608.26001,1609.790039,1609.790039,13038600.0,1284.800049,1284.800049,1284.800049,1284.800049,1284.800049,0.0,1284.800049,1284.800049,1284.800049,1284.800049,1284.800049,0.0,29.09314541286391,-72.0,9.044264868797015,-11.208948293451613,33.934086057101155,1636.3200379999998,1643.175049,1643.175049,1629.465027,1630.3090970571538,1626.4661216797185,1637.856483228671,1643.2639254689955,1644.7083294089828,1648.4050171499998,1698.652489400775,1598.1575448992246
5/24/2019,5/24/2019 0:00,4431.079599,6472.309415,-2041.229816,7743.834013,6424.85148,1318.982533,25726.28723,25359.90909,366.3781468,17252.182,16896.31287,355.8691357,1604.670044,1617.619995,1599.099976,1614.119995,1614.119995,14047400.0,1283.0,1283.0,1283.0,1283.0,1283.0,9.0,1283.0,1283.0,1283.0,1283.0,1283.0,9.0,30.287562310873348,-84.0,18.10511568557623,-11.615534053305282,36.73925827953838,1633.57998675,1641.4450075,1641.4450075,1625.714966,1628.060059,1624.2213713743151,1635.595865302131,1642.1210262349173,1644.1026198167256,1645.5455139500002,1696.7535777068374,1594.337450193163
5/28/2019,5/28/2019 0:00,5612.975167,13170.4226,-7557.447434,8772.550294,9876.096051,-1103.545757,168421.319,155886.3704,12534.94857,22048.82229,25922.77767,-3873.955375,1627.859985,1632.469971,1618.329956,1632.040039,1632.040039,19947900.0,1276.5,1276.5,1276.5,1276.5,1276.5,0.0,1276.5,1276.5,1276.5,1276.5,1276.5,0.0,29.859114669317183,-84.0,43.307964608704346,-10.37219421212717,46.805923538646525,1630.4049989999999,1641.4450075,1641.4450075,1619.3649905,1599.099976,1625.6429473062578,1635.2572151781185,1641.7256934021755,1643.8637568302559,1643.4760132,1693.336864739783,1593.6151616602167
5/29/2019,5/29/2019 0:00,4216.16092,8867.706405,-4651.545485,7915.480019,6747.285099,1168.19492,25080.87116,23833.05317,1247.817988,18779.13879,16543.60621,2235.532577,1631.290039,1632.060059,1618.709961,1619.359985,1619.359985,14922800.0,1280.599976,1280.599976,1280.599976,1280.599976,1280.599976,189694.0,1280.599976,1280.599976,1280.599976,1280.599976,1280.599976,189694.0,29.461270430729314,-84.0,31.508544130480374,-10.291380191692951,41.74403592887006,1630.232483,1641.4450075,1641.4450075,1619.0199585,1599.099976,1624.500590523302,1633.743193256393,1640.8486067981687,1643.3785336256963,1640.7780151499999,1689.7185120885836,1591.8375182114162
5/30/2019,5/30/2019 0:00,3691.634653,6944.533777,-3252.899124,6377.52391,6258.447238,119.0766715,20243.75372,17569.80676,2673.946963,14834.53865,14374.66316,459.8754891,1619.26001,1628.369995,1618.630005,1621.569946,1621.569946,13922700.0,1279.400024,1288.300049,1273.900024,1287.099976,1287.099976,55573.0,1279.400024,1288.300049,1273.900024,1287.099976,1287.099976,55573.0,29.096824202985516,-84.0,37.27597742197519,-9.934490492586974,42.9030083348335,1628.6149905,1641.4450075,1641.4450075,1615.7849735,1599.7673759,1623.9677460645196,1632.5838363748317,1640.092580884515,1642.9466804053855,1638.49901125,1686.5520051153978,1590.446017384602
5/31/2019,5/31/2019 0:00,4091.064807,5461.25034,-1370.185533,8267.553688,9001.272433,-733.7187453,25907.88833,24399.95727,1507.931058,19545.56044,18949.58722,595.9732208,1620.579956,1627.329956,1612.170044,1620.219971,1620.219971,15287000.0,1287.699951,1306.400024,1287.5,1305.800049,1305.800049,2814.0,1287.699951,1306.400024,1287.5,1305.800049,1305.800049,2814.0,29.159243935397264,-84.0,36.87792560362168,-9.649352802488693,42.34876654630834,1628.6149905,1641.4450075,1641.4450075,1615.7849735,1600.421427802,1623.286332416425,1631.4063253867525,1639.313262849828,1642.4966465557739,1636.1760071,1683.03211934484,1589.31989485516
6/4/2019,6/4/2019 0:00,5794.687521,7562.305415,-1767.617894,8906.289278,8524.960393,381.3288849,33149.59355,27323.54523,5826.048314,17362.69154,21802.45084,-4439.759304,1624.650024,1640.540039,1622.98999,1637.689941,1637.689941,17329100.0,1324.300049,1328.599976,1320.800049,1323.400024,1323.400024,302.0,1324.300049,1328.599976,1320.800049,1323.400024,1323.400024,302.0,27.913461664433253,-56.0,72.4966738668699,-7.922374352383258,51.14456935036975,1630.30999775,1641.4450075,1640.799988,1619.8200075,1601.06239866596,1625.9051703407113,1632.0047649689668,1639.249603169443,1642.4014642675406,1634.38450315,1678.021650723658,1590.747355576342
6/5/2019,6/5/2019 0:00,8048.37633,6415.849732,1632.526597,6646.313985,8165.438073,-1519.124087,23650.5996,18852.49494,4798.104655,15869.03168,20780.53884,-4911.507165,1647.52002,1650.699951,1642.349976,1648.459961,1648.459961,13977400.0,1328.900024,1343.300049,1326.300049,1328.300049,1328.300049,622.0,1328.900024,1343.300049,1326.300049,1328.300049,1328.300049,622.0,25.92518261115763,-56.0,95.65893200529645,-5.619898195151109,55.63808445011999,1632.8499757499999,1641.4450075,1640.799988,1624.8999635,1602.6415042793217,1630.0060413696729,1633.5719264957318,1639.610793672602,1642.5214344998667,1632.848999,1672.0056628680895,1593.6923351319106
6/6/2019,6/6/2019 0:00,6429.794308,4628.176851,1801.617456,6443.755612,6718.251625,-274.4960126,21259.42773,20211.17889,1048.248843,15745.72679,18321.09708,-2575.370286,1648.540039,1655.329956,1643.27002,1653.410034,1653.410034,14045400.0,1330.800049,1338.699951,1326.199951,1337.599976,1337.599976,161.0,1330.800049,1338.699951,1326.199951,1337.599976,1337.599976,161.0,24.41560600447995,-56.0,96.58559010691442,-3.357041841819182,57.56973635669835,1634.007477,1641.4450075,1640.799988,1627.214966,1605.5250110825623,1634.2613127570048,1635.4612700675668,1640.1519403521079,1642.7370503315526,1631.56699825,1665.9808624535488,1597.1531340464514
6/7/2019,6/7/2019 0:00,2639.511682,3285.287071,-645.7753889,6170.428207,4860.005328,1310.422879,13898.79039,14192.25886,-293.4684688,13999.24593,14370.42495,-371.1790215,1656.839966,1658.930054,1650.300049,1653.5,1653.5,11126600.0,1333.099976,1347.699951,1329.800049,1341.199951,1341.199951,240.0,1333.099976,1347.699951,1329.800049,1341.199951,1341.199951,240.0,23.280050848696707,-56.0,90.9242070518445,-1.5387150254844073,57.605867010928215,1634.9075014999999,1641.4450075,1640.799988,1629.015015,1609.5094066759573,1637.7592558920946,1637.1792443468462,1640.675393671633,1642.9501780477594,1630.75799555,1662.1807009933325,1599.3352901066676
6/10/2019,6/10/2019 0:00,5818.28624,4614.435053,1203.851187,6139.600558,6281.651029,-142.0504712,20355.81603,18729.89579,1625.920235,15265.98539,17953.70634,-2687.720951,1661.719971,1667.689941,1661.369995,1664.72998,1664.72998,14028000.0,1335.800049,1336.5,1324.099976,1324.699951,1324.699951,268.0,1335.800049,1336.5,1324.099976,1324.699951,1324.699951,268.0,22.83349111946999,-56.0,95.68455677153354,0.7992740759227672,61.96021742531029,1640.3649902500001,1641.4450075,1640.799988,1639.9299925,1614.4514714083616,1642.663023911714,1639.803123932861,1641.6187107825494,1643.3814612547344,1631.29399405,1664.5945218252175,1597.9934662747826
6/11/2019,6/11/2019 0:00,4411.879005,4561.316592,-149.4375871,6527.31452,6571.547694,-44.23317445,23219.46147,20309.14755,2910.313924,15936.73536,18653.37852,-2716.643163,1667.550049,1675.599976,1663.359985,1670.410034,1670.410034,14337700.0,1328.400024,1328.400024,1319.099976,1326.400024,1326.400024,201.0,1328.400024,1328.400024,1319.099976,1326.400024,1326.400024,201.0,22.910492155657057,-56.0,93.21576209150331,3.0750331032259055,63.97566609759281,1642.3424989999999,1641.4450075,1640.799988,1643.88501,1620.8400877593583,1647.7079348368568,1642.718067748779,1642.747782281273,1643.9166805170169,1632.4744933000002,1669.369970047734,1595.5790165522665
